ticker,from,reason_shortlist,shortlist_details,price,market_cap,sector,industry,forward_pe,peg,revenue_growth,earnings_growth,operating_margin,roe,debt_to_equity,free_cashflow,analyst_recommendation,analyst_score,analyst_count,analyst_target_mean,short_float,short_ratio,currency,financial_currency,instrument_type,price_as_of,fcf_yield,analyst_upside,next_earnings_date,earnings_date_start,earnings_date_end,earnings_date_status,days_to_earnings,next_eps_estimate,next_revenue_estimate,eps_estimate_period,eps_consensus_current,eps_consensus_30d_ago,eps_revision_30d,eps_revisions_up_30d,eps_revisions_down_30d,missing_fields,yahoo_fetched_at,yahoo_status,yahoo_errors,return_1d,return_5d,return_20d,median_dollar_volume_20,relative_volume_20,pct_relative_volume,atr14_pct,rv20,vol_expansion,pct_vol_expansion,normalized_move_1d,pct_normalized_move,distance_sma20,stretch_atr,pct_stretch_atr,breakout_direction,breakout_strength,bb_width_percentile_60,technical_source,technical_as_of,technical_status
BLSH,"[""experts""]","[""Fresh rating upgrade with a material target increase.""]","[{""from"": ""experts"", ""Rank"": ""1"", ""Ticker"": ""BLSH"", ""Company"": ""Bullish"", ""Direction"": ""bullish"", ""Strength"": ""high"", ""Event dates"": ""2026-09-14"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""MarketBeat"", ""Summary"": ""Compass Point upgraded Bullish from Neutral to Buy and raised its target from $30 to $51 on September 14."", ""Reason"": ""Fresh rating upgrade with a material target increase.""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0q,,,,,,"[""price"", ""market_cap"", ""sector"", ""industry"", ""forward_pe"", ""peg"", ""revenue_growth"", ""earnings_growth"", ""operating_margin"", ""roe"", ""debt_to_equity"", ""free_cashflow"", ""analyst_recommendation"", ""analyst_score"", ""analyst_count"", ""analyst_target_mean"", ""short_float"", ""short_ratio"", ""currency"", ""financial_currency"", ""instrument_type"", ""price_as_of"", ""fcf_yield"", ""analyst_upside"", ""next_earnings_date"", ""earnings_date_start"", ""earnings_date_end"", ""earnings_date_status"", ""days_to_earnings"", ""next_eps_estimate"", ""next_revenue_estimate"", ""eps_consensus_current"", ""eps_consensus_30d_ago"", ""eps_revision_30d"", ""eps_revisions_up_30d"", ""eps_revisions_down_30d""]",2026-09-14T16:15:52.763130+00:00,error,"{""info"": ""DNSError"", ""calendar"": ""DNSError"", ""get_eps_trend"": ""DNSError"", ""get_eps_revisions"": ""DNSError"", ""get_earnings_estimate"": ""DNSError"", ""get_revenue_estimate"": ""DNSError""}",0.03837072018890186,-0.028445180889257182,0.2797380865769372,2014763.0324999997,1.6381805705632282,0.8642779587404995,0.05059693007390563,0.04849465739055823,0.4773705976753379,0.11943539630836048,0.7303370786516837,0.744842562432139,0.11137009664582147,2.2011235955056176,0.7236699239956569,none,0.0,0.7,stage1_recovered_from_db,2026-09-11,ok
CAPR,"[""experts""]","[""Fresh rating upgrade with a published target substantially above the listed price.""]","[{""from"": ""experts"", ""Rank"": ""2"", ""Ticker"": ""CAPR"", ""Company"": ""Capricor Therapeutics"", ""Direction"": ""bullish"", ""Strength"": ""high"", ""Event dates"": ""2026-09-14"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""MarketBeat"", ""Summary"": ""B. Riley upgraded Capricor Therapeutics from Neutral to Buy with a $21 target on September 14."", ""Reason"": ""Fresh rating upgrade with a published target substantially above the listed price.""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0q,,,,,,"[""price"", ""market_cap"", ""sector"", ""industry"", ""forward_pe"", ""peg"", ""revenue_growth"", ""earnings_growth"", ""operating_margin"", ""roe"", ""debt_to_equity"", ""free_cashflow"", ""analyst_recommendation"", ""analyst_score"", ""analyst_count"", ""analyst_target_mean"", ""short_float"", ""short_ratio"", ""currency"", ""financial_currency"", ""instrument_type"", ""price_as_of"", ""fcf_yield"", ""analyst_upside"", ""next_earnings_date"", ""earnings_date_start"", ""earnings_date_end"", ""earnings_date_status"", ""days_to_earnings"", ""next_eps_estimate"", ""next_revenue_estimate"", ""eps_consensus_current"", ""eps_consensus_30d_ago"", ""eps_revision_30d"", ""eps_revisions_up_30d"", ""eps_revisions_down_30d"", ""pct_relative_volume"", ""pct_vol_expansion"", ""pct_normalized_move"", ""pct_stretch_atr""]",2026-09-14T16:15:52.762899+00:00,error,"{""info"": ""DNSError"", ""calendar"": ""DNSError"", ""get_eps_trend"": ""DNSError"", ""get_eps_revisions"": ""DNSError"", ""get_earnings_estimate"": ""DNSError"", ""get_revenue_estimate"": ""DNSError""}",0.008428657435280096,-0.09654800431499455,0.9845971563981044,1545016.825,0.3835863445449995,,0.12720682302771857,0.12747199346576835,0.20714576159866105,,0.0657056654374793,,0.014000000000000035,0.11005698960777766,,none,0.0,0.48333333333333334,stage1_recovered_from_db,2026-09-11,partial
COIN,"[""experts""]","[""Fresh move away from a bearish rating combined with a material target increase.""]","[{""from"": ""experts"", ""Rank"": ""3"", ""Ticker"": ""COIN"", ""Company"": ""Coinbase Global"", ""Direction"": ""bullish"", ""Strength"": ""high"", ""Event dates"": ""2026-09-14"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""MarketBeat"", ""Summary"": ""Compass Point upgraded Coinbase from Sell to Neutral and raised its target from $130 to $177 on September 14."", ""Reason"": ""Fresh move away from a bearish rating combined with a material target increase.""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0q,,,,,,"[""price"", ""market_cap"", ""sector"", ""industry"", ""forward_pe"", ""peg"", ""revenue_growth"", ""earnings_growth"", ""operating_margin"", ""roe"", ""debt_to_equity"", ""free_cashflow"", ""analyst_recommendation"", ""analyst_score"", ""analyst_count"", ""analyst_target_mean"", ""short_float"", ""short_ratio"", ""currency"", ""financial_currency"", ""instrument_type"", ""price_as_of"", ""fcf_yield"", ""analyst_upside"", ""next_earnings_date"", ""earnings_date_start"", ""earnings_date_end"", ""earnings_date_status"", ""days_to_earnings"", ""next_eps_estimate"", ""next_revenue_estimate"", ""eps_consensus_current"", ""eps_consensus_30d_ago"", ""eps_revision_30d"", ""eps_revisions_up_30d"", ""eps_revisions_down_30d""]",2026-09-14T16:15:53.253543+00:00,error,"{""info"": ""DNSError"", ""calendar"": ""DNSError"", ""get_eps_trend"": ""DNSError"", ""get_eps_revisions"": ""DNSError"", ""get_earnings_estimate"": ""DNSError"", ""get_revenue_estimate"": ""DNSError""}",0.0180012775100169,-0.09052708030711765,0.1391163092917478,30929772.78,0.7918084078213816,0.30673181324647125,0.06720544015906514,0.051387966329806294,0.40249169222715003,0.0738327904451683,0.2631180090333138,0.3517915309446254,0.007858935599794602,0.11693897965988599,0.04505971769815418,none,0.0,0.8166666666666667,stage1_recovered_from_db,2026-09-11,ok
IREN,"[""experts""]","[""Fresh strong rating upgrade with a material target increase.""]","[{""from"": ""experts"", ""Rank"": ""4"", ""Ticker"": ""IREN"", ""Company"": ""IREN"", ""Direction"": ""bullish"", ""Strength"": ""high"", ""Event dates"": ""2026-09-14"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""MarketBeat"", ""Summary"": ""JPMorgan upgraded IREN from Underweight to Overweight and raised its target from $46 to $65 on September 14."", ""Reason"": ""Fresh strong rating upgrade with a material target increase.""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0q,,,,,,"[""price"", ""market_cap"", ""sector"", ""industry"", ""forward_pe"", ""peg"", ""revenue_growth"", ""earnings_growth"", ""operating_margin"", ""roe"", ""debt_to_equity"", ""free_cashflow"", ""analyst_recommendation"", ""analyst_score"", ""analyst_count"", ""analyst_target_mean"", ""short_float"", ""short_ratio"", ""currency"", ""financial_currency"", ""instrument_type"", ""price_as_of"", ""fcf_yield"", ""analyst_upside"", ""next_earnings_date"", ""earnings_date_start"", ""earnings_date_end"", ""earnings_date_status"", ""days_to_earnings"", ""next_eps_estimate"", ""next_revenue_estimate"", ""eps_consensus_current"", ""eps_consensus_30d_ago"", ""eps_revision_30d"", ""eps_revisions_up_30d"", ""eps_revisions_down_30d""]",2026-09-14T16:15:53.253652+00:00,error,"{""info"": ""DNSError"", ""calendar"": ""DNSError"", ""get_eps_trend"": ""DNSError"", ""get_eps_revisions"": ""DNSError"", ""get_earnings_estimate"": ""DNSError"", ""get_revenue_estimate"": ""DNSError""}",0.005157593123209292,0.05332692769637282,-0.02054947509492966,45369377.255,0.7540896703243652,0.25895765472312704,0.07163218765271218,0.052446995437989724,0.8341160325244861,0.49185667752442996,0.07163160886867584,0.11400651465798045,0.04623717217787921,0.645480386583287,0.24484256243213898,none,0.0,0.16666666666666666,stage1_recovered_from_db,2026-09-11,ok
SPRO,"[""experts""]","[""Fresh bullish target raise from an active covering firm.""]","[{""from"": ""experts"", ""Rank"": ""5"", ""Ticker"": ""SPRO"", ""Company"": ""Spero Therapeutics"", ""Direction"": ""bullish"", ""Strength"": ""medium"", ""Event dates"": ""2026-09-14"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""MarketBeat"", ""Summary"": ""HC Wainwright raised its Spero Therapeutics target from $5 to $6 while maintaining Buy on September 14."", ""Reason"": ""Fresh bullish target raise from an active covering firm.""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0q,,,,,,"[""price"", ""market_cap"", ""sector"", ""industry"", ""forward_pe"", ""peg"", ""revenue_growth"", ""earnings_growth"", ""operating_margin"", ""roe"", ""debt_to_equity"", ""free_cashflow"", ""analyst_recommendation"", ""analyst_score"", ""analyst_count"", ""analyst_target_mean"", ""short_float"", ""short_ratio"", ""currency"", ""financial_currency"", ""instrument_type"", ""price_as_of"", ""fcf_yield"", ""analyst_upside"", ""next_earnings_date"", ""earnings_date_start"", ""earnings_date_end"", ""earnings_date_status"", ""days_to_earnings"", ""next_eps_estimate"", ""next_revenue_estimate"", ""eps_consensus_current"", ""eps_consensus_30d_ago"", ""eps_revision_30d"", ""eps_revisions_up_30d"", ""eps_revisions_down_30d"", ""return_1d"", ""return_5d"", ""return_20d"", ""median_dollar_volume_20"", ""relative_volume_20"", ""pct_relative_volume"", ""atr14_pct"", ""rv20"", ""vol_expansion"", ""pct_vol_expansion"", ""normalized_move_1d"", ""pct_normalized_move"", ""distance_sma20"", ""stretch_atr"", ""pct_stretch_atr"", ""breakout_direction"", ""breakout_strength"", ""bb_width_percentile_60""]",2026-09-14T16:15:53.729662+00:00,error,"{""info"": ""DNSError"", ""calendar"": ""DNSError"", ""get_eps_trend"": ""DNSError"", ""get_eps_revisions"": ""DNSError"", ""get_earnings_estimate"": ""DNSError"", ""get_revenue_estimate"": ""DNSError""}",,,,,,,,,,,,,,,,,,,stage1_screen,2026-09-11,missing
CIZN,"[""experts""]","[""Freshly dated analyst target with no published directional rating.""]","[{""from"": ""experts"", ""Rank"": ""6"", ""Ticker"": ""CIZN"", ""Company"": ""Citizens"", ""Direction"": ""neutral"", ""Strength"": ""medium"", ""Event dates"": ""2026-09-10"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""MarketBeat"", ""Summary"": ""UBS set an $8 target for Citizens on September 10 without publishing a rating."", ""Reason"": ""Freshly dated analyst target with no published directional rating.""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0q,,,,,,"[""price"", ""market_cap"", ""sector"", ""industry"", ""forward_pe"", ""peg"", ""revenue_growth"", ""earnings_growth"", ""operating_margin"", ""roe"", ""debt_to_equity"", ""free_cashflow"", ""analyst_recommendation"", ""analyst_score"", ""analyst_count"", ""analyst_target_mean"", ""short_float"", ""short_ratio"", ""currency"", ""financial_currency"", ""instrument_type"", ""price_as_of"", ""fcf_yield"", ""analyst_upside"", ""next_earnings_date"", ""earnings_date_start"", ""earnings_date_end"", ""earnings_date_status"", ""days_to_earnings"", ""next_eps_estimate"", ""next_revenue_estimate"", ""eps_consensus_current"", ""eps_consensus_30d_ago"", ""eps_revision_30d"", ""eps_revisions_up_30d"", ""eps_revisions_down_30d"", ""return_1d"", ""return_5d"", ""return_20d"", ""median_dollar_volume_20"", ""relative_volume_20"", ""pct_relative_volume"", ""atr14_pct"", ""rv20"", ""vol_expansion"", ""pct_vol_expansion"", ""normalized_move_1d"", ""pct_normalized_move"", ""distance_sma20"", ""stretch_atr"", ""pct_stretch_atr"", ""breakout_direction"", ""breakout_strength"", ""bb_width_percentile_60""]",2026-09-14T16:15:53.729701+00:00,error,"{""info"": ""DNSError"", ""calendar"": ""DNSError"", ""get_eps_trend"": ""DNSError"", ""get_eps_revisions"": ""DNSError"", ""get_earnings_estimate"": ""DNSError"", ""get_revenue_estimate"": ""DNSError""}",,,,,,,,,,,,,,,,,,,stage1_screen,,missing
GEV,"[""experts""]","[""Freshly dated analyst target from a major covering firm.""]","[{""from"": ""experts"", ""Rank"": ""7"", ""Ticker"": ""GEV"", ""Company"": ""GE Vernova"", ""Direction"": ""neutral"", ""Strength"": ""medium"", ""Event dates"": ""2026-09-11"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""MarketBeat"", ""Summary"": ""Jefferies set a $1,185 target for GE Vernova on September 11 without publishing a rating."", ""Reason"": ""Freshly dated analyst target from a major covering firm.""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0q,,,,,,"[""price"", ""market_cap"", ""sector"", ""industry"", ""forward_pe"", ""peg"", ""revenue_growth"", ""earnings_growth"", ""operating_margin"", ""roe"", ""debt_to_equity"", ""free_cashflow"", ""analyst_recommendation"", ""analyst_score"", ""analyst_count"", ""analyst_target_mean"", ""short_float"", ""short_ratio"", ""currency"", ""financial_currency"", ""instrument_type"", ""price_as_of"", ""fcf_yield"", ""analyst_upside"", ""next_earnings_date"", ""earnings_date_start"", ""earnings_date_end"", ""earnings_date_status"", ""days_to_earnings"", ""next_eps_estimate"", ""next_revenue_estimate"", ""eps_consensus_current"", ""eps_consensus_30d_ago"", ""eps_revision_30d"", ""eps_revisions_up_30d"", ""eps_revisions_down_30d""]",2026-09-14T16:15:54.212769+00:00,error,"{""info"": ""DNSError"", ""calendar"": ""DNSError"", ""get_eps_trend"": ""DNSError"", ""get_eps_revisions"": ""DNSError"", ""get_earnings_estimate"": ""DNSError"", ""get_revenue_estimate"": ""DNSError""}",0.03622827440576093,0.01580115071866839,-0.08801048367881825,82390711.1,0.605035660893561,0.11617806731813246,0.034912407337047195,0.02644171230010675,0.9782509281024497,0.6579804560260586,1.0014111308289302,0.8637350705754615,-0.0054496005350583195,0.1560935194885714,0.06568946796959826,none,0.0,0.55,stage1_recovered_from_db,2026-09-11,ok
ESI,"[""experts""]","[""Fresh reinstatement with a bullish published rating.""]","[{""from"": ""experts"", ""Rank"": ""8"", ""Ticker"": ""ESI"", ""Company"": ""Element Solutions"", ""Direction"": ""bullish"", ""Strength"": ""medium"", ""Event dates"": ""2026-09-11"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""Goldman Sachs reinstated Element Solutions with a Buy rating and a $44 target on September 11."", ""Reason"": ""Fresh reinstatement with a bullish published rating.""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0q,,,,,,"[""price"", ""market_cap"", ""sector"", ""industry"", ""forward_pe"", ""peg"", ""revenue_growth"", ""earnings_growth"", ""operating_margin"", ""roe"", ""debt_to_equity"", ""free_cashflow"", ""analyst_recommendation"", ""analyst_score"", ""analyst_count"", ""analyst_target_mean"", ""short_float"", ""short_ratio"", ""currency"", ""financial_currency"", ""instrument_type"", ""price_as_of"", ""fcf_yield"", ""analyst_upside"", ""next_earnings_date"", ""earnings_date_start"", ""earnings_date_end"", ""earnings_date_status"", ""days_to_earnings"", ""next_eps_estimate"", ""next_revenue_estimate"", ""eps_consensus_current"", ""eps_consensus_30d_ago"", ""eps_revision_30d"", ""eps_revisions_up_30d"", ""eps_revisions_down_30d""]",2026-09-14T16:15:54.212750+00:00,error,"{""info"": ""DNSError"", ""calendar"": ""DNSError"", ""get_eps_trend"": ""DNSError"", ""get_eps_revisions"": ""DNSError"", ""get_earnings_estimate"": ""DNSError"", ""get_revenue_estimate"": ""DNSError""}",0.004973668812170873,-0.01786990707648317,-0.11968221424910308,7918040.8,1.48547235444892,0.8154180238870793,0.0375337908089,0.02312752825466398,1.076668655601828,0.7763300760043431,0.13185595567867162,0.1997828447339848,-0.049323144104803394,1.3140997229916864,0.49022801302931596,none,0.0,0.4,stage1_recovered_from_db,2026-09-11,ok
IP,"[""experts""]","[""Fresh rating upgrade offset by a same-report target cut.""]","[{""from"": ""experts"", ""Rank"": ""9"", ""Ticker"": ""IP"", ""Company"": ""International Paper Company"", ""Direction"": ""mixed"", ""Strength"": ""medium"", ""Event dates"": ""2026-09-11"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""Bank of America upgraded International Paper to Buy from Neutral but cut its target from $48 to $46 on September 11."", ""Reason"": ""Fresh rating upgrade offset by a same-report target cut.""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0q,,,,,,"[""price"", ""market_cap"", ""sector"", ""industry"", ""forward_pe"", ""peg"", ""revenue_growth"", ""earnings_growth"", ""operating_margin"", ""roe"", ""debt_to_equity"", ""free_cashflow"", ""analyst_recommendation"", ""analyst_score"", ""analyst_count"", ""analyst_target_mean"", ""short_float"", ""short_ratio"", ""currency"", ""financial_currency"", ""instrument_type"", ""price_as_of"", ""fcf_yield"", ""analyst_upside"", ""next_earnings_date"", ""earnings_date_start"", ""earnings_date_end"", ""earnings_date_status"", ""days_to_earnings"", ""next_eps_estimate"", ""next_revenue_estimate"", ""eps_consensus_current"", ""eps_consensus_30d_ago"", ""eps_revision_30d"", ""eps_revisions_up_30d"", ""eps_revisions_down_30d""]",2026-09-14T16:15:54.702477+00:00,error,"{""info"": ""DNSError"", ""calendar"": ""DNSError"", ""get_eps_trend"": ""DNSError"", ""get_eps_revisions"": ""DNSError"", ""get_earnings_estimate"": ""DNSError"", ""get_revenue_estimate"": ""DNSError""}",0.0026262036766850905,-0.055654802803353,-0.16460004862630695,8171256.955,1.8951578835565017,0.9147665580890336,0.03791784466988195,0.02097291063920383,1.1995298003028858,0.8859934853420195,0.06907894736841817,0.10803474484256244,-0.13137369033760196,3.4646929824561408,0.9207383279044516,none,0.0,0.85,stage1_screen,2026-09-11,ok
ATO,"[""experts""]","[""Fresh rating downgrade with a material target cut.""]","[{""from"": ""experts"", ""Rank"": ""10"", ""Ticker"": ""ATO"", ""Company"": ""Atmos Energy"", ""Direction"": ""bearish"", ""Strength"": ""high"", ""Event dates"": ""2026-09-11"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""JPMorgan downgraded Atmos Energy to Neutral from Overweight and cut its target from $198 to $180 on September 11."", ""Reason"": ""Fresh rating downgrade with a material target cut.""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0q,,,,,,"[""price"", ""market_cap"", ""sector"", ""industry"", ""forward_pe"", ""peg"", ""revenue_growth"", ""earnings_growth"", ""operating_margin"", ""roe"", ""debt_to_equity"", ""free_cashflow"", ""analyst_recommendation"", ""analyst_score"", ""analyst_count"", ""analyst_target_mean"", ""short_float"", ""short_ratio"", ""currency"", ""financial_currency"", ""instrument_type"", ""price_as_of"", ""fcf_yield"", ""analyst_upside"", ""next_earnings_date"", ""earnings_date_start"", ""earnings_date_end"", ""earnings_date_status"", ""days_to_earnings"", ""next_eps_estimate"", ""next_revenue_estimate"", ""eps_consensus_current"", ""eps_consensus_30d_ago"", ""eps_revision_30d"", ""eps_revisions_up_30d"", ""eps_revisions_down_30d""]",2026-09-14T16:15:54.702476+00:00,error,"{""info"": ""DNSError"", ""calendar"": ""DNSError"", ""get_eps_trend"": ""DNSError"", ""get_eps_revisions"": ""DNSError"", ""get_earnings_estimate"": ""DNSError"", ""get_revenue_estimate"": ""DNSError""}",-0.010106528270964144,-0.034544001420832804,-0.04064944996764508,4677082.3375,2.278541349341457,0.9560260586319218,0.013041364448649182,0.008062166642639453,0.6986514053964158,0.32356134636264927,0.7828715365239278,0.7747014115092291,-0.0316439784155015,2.426431570109151,0.7698154180238871,bearish,0.7781696053736382,0.1,stage1_screen,2026-09-11,ok
COO,"[""rrf""]","[""relative volume is 6.61x its 20-day median; bearish 5-day momentum, 5-day momentum is in the 99% percentile, relative volume 6.61x; 5-day realized volatility is 1.52x its 20-day level; relaxed-liquidity stock showing volume 100% percentile, volatility expansion 98% percentile, stretch 100% percentile""]","[{""from"": ""rrf"", ""Rank"": ""1"", ""Ticker"": ""COO"", ""RRF score"": ""0.223794"", ""Category rank and score"": ""volume_anomaly r2 s=0.9995; momentum_breakout r6 s=0.9667; volatility_expansion r19 s=0.9902; wildcard r13 s=0.7245"", ""Direction"": ""non_directional"", ""Risk"": ""high"", ""Price"": ""$53.88"", ""Reasons"": ""relative volume is 6.61x its 20-day median; bearish 5-day momentum, 5-day momentum is in the 99% percentile, relative volume 6.61x; 5-day realized volatility is 1.52x its 20-day level; relaxed-liquidity stock showing volume 100% percentile, volatility expansion 98% percentile, stretch 100% percentile""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0q,,,,,,"[""price"", ""market_cap"", ""sector"", ""industry"", ""forward_pe"", ""peg"", ""revenue_growth"", ""earnings_growth"", ""operating_margin"", ""roe"", ""debt_to_equity"", ""free_cashflow"", ""analyst_recommendation"", ""analyst_score"", ""analyst_count"", ""analyst_target_mean"", ""short_float"", ""short_ratio"", ""currency"", ""financial_currency"", ""instrument_type"", ""price_as_of"", ""fcf_yield"", ""analyst_upside"", ""next_earnings_date"", ""earnings_date_start"", ""earnings_date_end"", ""earnings_date_status"", ""days_to_earnings"", ""next_eps_estimate"", ""next_revenue_estimate"", ""eps_consensus_current"", ""eps_consensus_30d_ago"", ""eps_revision_30d"", ""eps_revisions_up_30d"", ""eps_revisions_down_30d""]",2026-09-14T16:15:55.185375+00:00,error,"{""info"": ""DNSError"", ""calendar"": ""DNSError"", ""get_eps_trend"": ""DNSError"", ""get_eps_revisions"": ""DNSError"", ""get_earnings_estimate"": ""DNSError"", ""get_revenue_estimate"": ""DNSError""}",-0.005811808118081241,-0.23691850173475892,-0.29663229343427755,4875777.685,6.612719987083327,0.999457111834962,0.045493710149922456,0.03690693056944671,1.523135682622136,0.990228013029316,0.12849650349650546,0.19272529858849077,-0.3279901642386565,7.20957167832168,0.999457111834962,none,0.0,1.0,stage1_screen,2026-09-11,ok
NAVN,"[""rrf""]","[""relative volume is 4.98x its 20-day median; bearish 5-day momentum, 5-day momentum is in the 99% percentile, relative volume 4.98x; 5-day realized volatility is 1.65x its 20-day level""]","[{""from"": ""rrf"", ""Rank"": ""2"", ""Ticker"": ""NAVN"", ""RRF score"": ""0.189076"", ""Category rank and score"": ""volume_anomaly r4 s=0.9984; momentum_breakout r7 s=0.9665; volatility_expansion r7 s=0.9967"", ""Direction"": ""non_directional"", ""Risk"": ""normal"", ""Price"": ""$21.01"", ""Reasons"": ""relative volume is 4.98x its 20-day median; bearish 5-day momentum, 5-day momentum is in the 99% percentile, relative volume 4.98x; 5-day realized volatility is 1.65x its 20-day level""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0q,,,,,,"[""price"", ""market_cap"", ""sector"", ""industry"", ""forward_pe"", ""peg"", ""revenue_growth"", ""earnings_growth"", ""operating_margin"", ""roe"", ""debt_to_equity"", ""free_cashflow"", ""analyst_recommendation"", ""analyst_score"", ""analyst_count"", ""analyst_target_mean"", ""short_float"", ""short_ratio"", ""currency"", ""financial_currency"", ""instrument_type"", ""price_as_of"", ""fcf_yield"", ""analyst_upside"", ""next_earnings_date"", ""earnings_date_start"", ""earnings_date_end"", ""earnings_date_status"", ""days_to_earnings"", ""next_eps_estimate"", ""next_revenue_estimate"", ""eps_consensus_current"", ""eps_consensus_30d_ago"", ""eps_revision_30d"", ""eps_revisions_up_30d"", ""eps_revisions_down_30d""]",2026-09-14T16:15:55.185723+00:00,error,"{""info"": ""DNSError"", ""calendar"": ""DNSError"", ""get_eps_trend"": ""DNSError"", ""get_eps_revisions"": ""DNSError"", ""get_earnings_estimate"": ""DNSError"", ""get_revenue_estimate"": ""DNSError""}",0.03650715342871247,-0.24178996752075055,-0.29306864064602955,2867317.66,4.980134695701758,0.998371335504886,0.07443734276195008,0.06005265379298392,1.6464761356901865,0.996742671009772,0.47316738981502765,0.5727470141150923,-0.3383269871489766,4.54512445763873,0.9706840390879479,none,0.0,0.8,stage1_screen,2026-09-11,ok
TTAN,"[""rrf""]","[""relative volume is 3.45x its 20-day median; bearish 20-day breakout, 5-day momentum is in the 100% percentile, relative volume 3.45x; 5-day realized volatility is 1.51x its 20-day level""]","[{""from"": ""rrf"", ""Rank"": ""3"", ""Ticker"": ""TTAN"", ""RRF score"": ""0.147643"", ""Category rank and score"": ""volume_anomaly r16 s=0.9919; momentum_breakout r3 s=0.9743; volatility_expansion r21 s=0.9891"", ""Direction"": ""non_directional"", ""Risk"": ""normal"", ""Price"": ""$54.67"", ""Reasons"": ""relative volume is 3.45x its 20-day median; bearish 20-day breakout, 5-day momentum is in the 100% percentile, relative volume 3.45x; 5-day realized volatility is 1.51x its 20-day level""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0q,,,,,,"[""price"", ""market_cap"", ""sector"", ""industry"", ""forward_pe"", ""peg"", ""revenue_growth"", ""earnings_growth"", ""operating_margin"", ""roe"", ""debt_to_equity"", ""free_cashflow"", ""analyst_recommendation"", ""analyst_score"", ""analyst_count"", ""analyst_target_mean"", ""short_float"", ""short_ratio"", ""currency"", ""financial_currency"", ""instrument_type"", ""price_as_of"", ""fcf_yield"", ""analyst_upside"", ""next_earnings_date"", ""earnings_date_start"", ""earnings_date_end"", ""earnings_date_status"", ""days_to_earnings"", ""next_eps_estimate"", ""next_revenue_estimate"", ""eps_consensus_current"", ""eps_consensus_30d_ago"", ""eps_revision_30d"", ""eps_revisions_up_30d"", ""eps_revisions_down_30d""]",2026-09-14T16:15:55.678791+00:00,error,"{""info"": ""DNSError"", ""calendar"": ""DNSError"", ""get_eps_trend"": ""DNSError"", ""get_eps_revisions"": ""DNSError"", ""get_earnings_estimate"": ""DNSError"", ""get_revenue_estimate"": ""DNSError""}",-0.0239242992322799,-0.412781954887218,-0.4164798804568257,5997698.657500001,3.4487612612612613,0.99185667752443,0.1032493663278371,0.08348066069588508,1.5118931754346743,0.98914223669924,0.2373932299905088,0.32138979370249726,-0.6347311139564661,6.147554571338187,0.998914223669924,bearish,0.16475798797848784,1.0,stage1_screen,2026-09-11,ok
