ticker,from,reason_shortlist,shortlist_details,price,market_cap,sector,industry,forward_pe,peg,revenue_growth,earnings_growth,operating_margin,roe,debt_to_equity,free_cashflow,analyst_recommendation,analyst_score,analyst_count,analyst_target_mean,short_float,short_ratio,currency,financial_currency,instrument_type,price_as_of,fcf_yield,analyst_upside,next_earnings_date,earnings_date_start,earnings_date_end,earnings_date_status,days_to_earnings,next_eps_estimate,next_revenue_estimate,eps_estimate_period,eps_consensus_current,eps_consensus_30d_ago,eps_revision_30d,eps_revisions_up_30d,eps_revisions_down_30d,missing_fields,yahoo_fetched_at,yahoo_status,yahoo_errors,return_1d,return_5d,return_20d,median_dollar_volume_20,relative_volume_20,pct_relative_volume,atr14_pct,rv20,vol_expansion,pct_vol_expansion,normalized_move_1d,pct_normalized_move,distance_sma20,stretch_atr,pct_stretch_atr,breakout_direction,breakout_strength,bb_width_percentile_60,technical_source,technical_as_of,technical_status
HOOD,"[""experts""]","[""Fresh initiation plus a multi-firm cluster of dated bullish analyst actions.""]","[{""from"": ""experts"", ""Rank"": ""1"", ""Ticker"": ""HOOD"", ""Company"": ""Robinhood Markets"", ""Direction"": ""bullish"", ""Strength"": ""high"", ""Event dates"": ""2026-09-08 to 2026-09-09"", ""Events"": ""5"", ""Firms"": ""5"", ""Sources"": ""24/7 Wall St.; MarketBeat"", ""Summary"": ""Robinhood received a fresh Buy initiation and several dated MarketBeat target increases or bullish reiterations across multiple firms."", ""Reason"": ""Fresh initiation plus a multi-firm cluster of dated bullish analyst actions.""}]",115.28,103646208000,Financial Services,Capital Markets,34.114784,2.0487,0.323,0.476,0.43884,0.23618999,2.40279,,buy,1.65517,27,128.44963,0.0424,1.76,USD,USD,EQUITY,2026-09-09T20:00:01+00:00,,0.11424037126995157,2026-11-04,2026-11-04,2026-11-04,estimated,56,0.51412,1359659410.0,0q,0.51412,0.50161,0.024939694184725227,7,5,"[""free_cashflow"", ""fcf_yield""]",2026-09-09T20:27:10.136702+00:00,partial,{},-0.03842372603637556,0.1202634341891764,0.24214202561117593,57576141.927499995,1.3741605969809911,0.7200435729847494,0.06228471622098613,0.05529929889953652,1.2543337098919105,0.8333333333333334,0.6415555229859786,0.5446623093681917,0.12007540257305965,1.927846988128391,0.7380174291938998,none,0.0,0.7,stage1_recovered_from_db,2026-09-08,ok
FIGR,"[""experts""]","[""Fresh cross-source rating upgrade with a material target increase.""]","[{""from"": ""experts"", ""Rank"": ""2"", ""Ticker"": ""FIGR"", ""Company"": ""Figure Technology Solutions"", ""Direction"": ""bullish"", ""Strength"": ""high"", ""Event dates"": ""2026-09-09"", ""Events"": ""2"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St.; MarketBeat"", ""Summary"": ""Bank of America upgraded Figure Technology Solutions from Underperform to Neutral with a $49 target in both required source streams."", ""Reason"": ""Fresh cross-source rating upgrade with a material target increase.""}]",38.12,8553284096,Financial Services,Capital Markets,25.641197,,1.208,3.375,0.35525,0.26121,1.04341,-254025504,none,,7,52.0,0.066599995,3.33,USD,USD,EQUITY,2026-09-09T20:00:01+00:00,-0.029699177666599044,0.3641133263378804,2026-11-12,2026-11-12,2026-11-12,estimated,64,0.32,252846980.0,0q,0.32,0.33,-0.030303030303030328,1,0,"[""peg"", ""analyst_score""]",2026-09-09T20:27:11.719628+00:00,partial,{},0.0639955481357819,0.041678016889131086,0.328238971865231,8562797.004999999,1.1724105249928403,0.5648148148148148,0.06614240884638377,0.05960479409474525,1.0358317261821923,0.6149237472766884,0.9093476419090664,0.7140522875816994,0.08423117154811724,1.2734820672126526,0.5446623093681917,none,0.0,0.7166666666666667,stage1_recovered_from_db,2026-09-08,ok
QCOM,"[""experts""]","[""Fresh cross-source bullish attention from an upgrade and a dated Buy reiteration.""]","[{""from"": ""experts"", ""Rank"": ""3"", ""Ticker"": ""QCOM"", ""Company"": ""Qualcomm"", ""Direction"": ""bullish"", ""Strength"": ""high"", ""Event dates"": ""2026-09-09"", ""Events"": ""2"", ""Firms"": ""2"", ""Sources"": ""24/7 Wall St.; MarketBeat"", ""Summary"": ""Qualcomm received a fresh Strong Buy upgrade at CFRA and a same-day bullish Buy reiteration with a $235 target at Rosenblatt."", ""Reason"": ""Fresh cross-source bullish attention from an upgrade and a dated Buy reiteration.""}]",176.4,188405858304,Technology,Semiconductors,17.263533,0.7729,-0.04,-0.23,0.18528,0.33754003,0.5521,10241000448,hold,2.55556,29,193.89655,0.0348,2.79,USD,USD,EQUITY,2026-09-09T20:00:00+00:00,0.05435606164366586,0.09918679138321984,2026-10-29,2026-10-29,2026-10-29,estimated,50,2.15493,10141963770.0,0q,2.15493,2.1666,-0.005386319579064004,1,24,[],2026-09-09T20:27:12.031856+00:00,ok,{},0.03152405783361001,0.021416417297424273,0.0729121725731896,41054609.7375,3.0511886643096706,0.9787581699346405,0.028426995798319313,0.015800575913203465,1.2325682025655267,0.8213507625272332,1.0750577367205592,0.7919389978213508,0.057793830422794186,2.0330614896073937,0.7679738562091504,bullish,0.5759237875288732,0.06666666666666667,stage1_screen,2026-09-08,ok
TMO,"[""experts""]","[""Fresh bullish rating upgrade with a substantial target increase.""]","[{""from"": ""experts"", ""Rank"": ""4"", ""Ticker"": ""TMO"", ""Company"": ""Thermo Fisher Scientific"", ""Direction"": ""bullish"", ""Strength"": ""high"", ""Event dates"": ""2026-09-09"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""UBS upgraded Thermo Fisher Scientific from Neutral to Buy and raised its target from $540 to $730."", ""Reason"": ""Fresh bullish rating upgrade with a substantial target increase.""}]",605.69,223952240640,Healthcare,Diagnostics & Research,22.000154,1.7961,0.105,0.094,0.18751,0.13515,0.8057500000000001,6237250048,buy,1.58621,27,638.1111,0.0128,2.18,USD,USD,EQUITY,2026-09-09T20:00:02+00:00,0.027850804395506315,0.05352754709504848,2026-10-21,2026-10-21,2026-10-21,estimated,42,6.4048,11951400280.0,0q,6.4048,6.40501,-3.278683405647196e-05,13,6,[],2026-09-09T20:27:14.491985+00:00,ok,{},-0.01730261657271337,-0.023696989316930983,0.006004403229034727,51592384.655,1.3623950775572318,0.7135076252723311,0.024174466855513346,0.015228851547492914,1.1466896153566606,0.7494553376906318,0.7283415386876335,0.6023965141612201,-0.014590655879037165,0.6035564699831033,0.2701525054466231,none,0.0,0.06666666666666667,stage1_recovered_from_db,2026-09-08,ok
MLM,"[""experts""]","[""Fresh bullish rating upgrade with a higher price target.""]","[{""from"": ""experts"", ""Rank"": ""5"", ""Ticker"": ""MLM"", ""Company"": ""Martin Marietta Materials"", ""Direction"": ""bullish"", ""Strength"": ""high"", ""Event dates"": ""2026-09-09"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""Wells Fargo raised Martin Marietta Materials from Equal Weight to Overweight and increased the target from $581 to $609."", ""Reason"": ""Fresh bullish rating upgrade with a higher price target.""}]",502.99,35722039296,Basic Materials,Building Materials,23.167593,2.0052,0.21,-0.232,0.20185,0.08894,0.54945,593374976,buy,1.95833,24,658.0,0.043,4.05,USD,USD,EQUITY,2026-09-09T20:00:02+00:00,0.016610893098324416,0.3081771009364003,2026-11-03,2026-11-03,2026-11-03,estimated,55,6.77819,2169676320.0,0q,6.77819,7.1,-0.04532535211267596,0,1,[],2026-09-09T20:27:13.594798+00:00,ok,{},-0.005592993222379716,-0.01291566265060251,-0.06769477268175461,28601914.185,1.8032982424434103,0.8725490196078431,0.02404062103310224,0.015693468286861297,1.1529804577357285,0.7587145969498911,0.2339561332250199,0.2042483660130719,-0.03686212283956655,1.5333265637692972,0.6318082788671024,none,0.0,0.18333333333333332,stage1_recovered_from_db,2026-09-08,ok
MTB,"[""experts""]","[""Fresh clear rating upgrade from a major brokerage.""]","[{""from"": ""experts"", ""Rank"": ""6"", ""Ticker"": ""MTB"", ""Company"": ""M&T Bank"", ""Direction"": ""bullish"", ""Strength"": ""medium"", ""Event dates"": ""2026-09-09"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""Morgan Stanley upgraded M&T Bank from Equal Weight to Overweight with a $304 target."", ""Reason"": ""Fresh clear rating upgrade from a major brokerage.""}]",238.0,34371067904,Financial Services,Banks - Regional,11.291491,1.4543,0.062,0.255,0.45108002,0.10742,,,hold,2.7,18,260.08334,0.045,5.13,USD,USD,EQUITY,2026-09-09T20:00:02+00:00,,0.09278714285714296,2026-10-16,2026-10-16,2026-10-16,estimated,37,4.91572,2525102360.0,0q,4.91572,4.90655,0.0018689303074461937,4,1,"[""debt_to_equity"", ""free_cashflow"", ""fcf_yield""]",2026-09-09T20:27:15.577845+00:00,partial,{},-0.006312499999999943,0.019384483864073543,-0.05046583850931674,8137569.225,1.6856052884475379,0.8453159041394336,0.01738204559136693,0.011646511005639015,0.9379863907060203,0.49836601307189543,0.36546911346600863,0.33061002178649235,-0.021722540201689813,1.2497113810631504,0.5386710239651417,none,0.0,0.8166666666666667,stage1_recovered_from_db,2026-09-08,ok
ANF,"[""experts""]","[""Fresh bullish initiation with an explicit target.""]","[{""from"": ""experts"", ""Rank"": ""7"", ""Ticker"": ""ANF"", ""Company"": ""Abercrombie & Fitch"", ""Direction"": ""bullish"", ""Strength"": ""medium"", ""Event dates"": ""2026-09-09"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""BMO Capital initiated Abercrombie & Fitch with an Outperform rating and a $170 target."", ""Reason"": ""Fresh bullish initiation with an explicit target.""}]",152.08,6453420032,Consumer Cyclical,Apparel Retail,11.843509,,0.048,0.433,0.19941,0.40609002,0.93997,435861760,buy,2.07143,11,163.54546,0.1241,4.11,USD,USD,EQUITY,2026-09-09T20:00:03+00:00,0.06753965460774768,0.07539097843240383,2026-11-25,2026-11-25,2026-11-25,estimated,77,3.07999,1365746700.0,0q,3.07999,2.89265,0.06476414360534452,3,0,"[""peg""]",2026-09-09T20:27:16.991652+00:00,partial,{},0.011079962621812767,0.058967457793002165,0.27820437093916106,8473709.545,1.2353478676775032,0.6198257080610022,0.05561554566373681,0.07261475859854248,0.432183754928365,0.0718954248366013,0.19704099368349628,0.1721132897603486,0.18446659625033,3.3168171605409302,0.9482570806100218,none,0.0,1.0,stage1_recovered_from_db,2026-09-08,ok
AFRM,"[""experts""]","[""Fresh bullish initiation with an explicit target.""]","[{""from"": ""experts"", ""Rank"": ""8"", ""Ticker"": ""AFRM"", ""Company"": ""Affirm Holdings"", ""Direction"": ""bullish"", ""Strength"": ""medium"", ""Event dates"": ""2026-09-09"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""Loop Capital initiated Affirm Holdings with a Buy rating and a $105 target."", ""Reason"": ""Fresh bullish initiation with an explicit target.""}]",68.15,22995259392,Financial Services,Credit Services,13.879781,0.7042,0.33,21.869,0.1263,0.45126,1.8277,478676736,buy,1.74286,31,99.41935,0.049200002,4.44,USD,USD,EQUITY,2026-09-09T20:00:01+00:00,0.020816322522829667,0.4588312545854729,2026-11-05,2026-11-05,2026-11-05,estimated,57,0.8593,1206436580.0,0q,0.8593,0.8471,0.014402077676779588,3,0,[],2026-09-09T20:27:17.453729+00:00,ok,{},-0.0027647221454244475,-0.0315478587729896,-0.04425013248542664,12955016.2625,0.9399682491459139,0.35947712418300654,0.05680918056160639,0.03429430915102915,1.1498571457252096,0.7532679738562091,0.048801742919390684,0.046296296296296294,-0.04746673135569726,0.835546840958606,0.369281045751634,none,0.0,0.11666666666666667,stage1_recovered_from_db,2026-09-08,ok
OKLO,"[""experts""]","[""Fresh bullish initiation with an explicit target.""]","[{""from"": ""experts"", ""Rank"": ""9"", ""Ticker"": ""OKLO"", ""Company"": ""Oklo"", ""Direction"": ""bullish"", ""Strength"": ""medium"", ""Event dates"": ""2026-09-09"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""Piper Sandler initiated Oklo with an Overweight rating and a $55 target."", ""Reason"": ""Fresh bullish initiation with an explicit target.""}]",42.57,7918771200,Utilities,Utilities - Independent Power Producers,-42.362003,,,,-60.4876,-0.07696,0.00127,-239324880,none,,20,79.875,0.1586,2.71,USD,USD,EQUITY,2026-09-09T20:00:02+00:00,-0.030222476941877043,0.8763213530655392,2026-11-10,2026-11-10,2026-11-10,estimated,62,-0.23603,693170.0,0q,-0.23603,-0.20487,-0.15209645140821004,1,5,"[""peg"", ""revenue_growth"", ""earnings_growth"", ""analyst_score""]",2026-09-09T20:27:18.742537+00:00,partial,{},0.04941261959549492,0.06803894983360048,-0.026623230734666214,9295794.9475,1.3890185585154975,0.7249455337690632,0.060712224878410694,0.04667627928461958,0.7520663238728634,0.2957516339869281,0.7755600814663973,0.6318082788671024,0.02210617426428169,0.36411405295315835,0.16830065359477125,none,0.0,0.06666666666666667,stage1_recovered_from_db,2026-09-08,ok
ULTA,"[""experts""]","[""Fresh neutral initiation with an explicit target.""]","[{""from"": ""experts"", ""Rank"": ""10"", ""Ticker"": ""ULTA"", ""Company"": ""Ulta Beauty"", ""Direction"": ""neutral"", ""Strength"": ""medium"", ""Event dates"": ""2026-09-09"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""BMO Capital initiated Ulta Beauty at Market Perform with a $580 target."", ""Reason"": ""Fresh neutral initiation with an explicit target.""}]",541.86,23168563200,Consumer Cyclical,Specialty Retail,16.912455,1.9751,0.089,0.133,0.12505999,0.46117002,0.9547199999999999,914087360,buy,1.85714,25,627.64,0.0468,3.49,USD,USD,EQUITY,2026-09-09T20:00:00+00:00,0.03945377847168356,0.15830657365371126,2026-12-03,2026-12-03,2026-12-03,estimated,85,5.591,2984918470.0,0q,5.591,5.84756,-0.04387471013550942,0,13,[],2026-09-09T20:27:19.354556+00:00,ok,{},-0.027111556079279286,0.022449625684382912,0.00026416950572971665,21006925.055,1.0679616548940465,0.474400871459695,0.03560077486603113,0.024522263357753427,0.6565698454431065,0.2042483660130719,0.7827659924354593,0.6377995642701525,0.029596473813144904,0.8313435290248332,0.36655773420479304,none,0.0,0.5,stage1_recovered_from_db,2026-09-08,ok
