ticker,from,reason_shortlist,shortlist_details,price,market_cap,sector,industry,forward_pe,peg,revenue_growth,earnings_growth,operating_margin,roe,debt_to_equity,free_cashflow,analyst_recommendation,analyst_score,analyst_count,analyst_target_mean,short_float,short_ratio,currency,financial_currency,instrument_type,price_as_of,fcf_yield,analyst_upside,next_earnings_date,earnings_date_start,earnings_date_end,earnings_date_status,days_to_earnings,next_eps_estimate,next_revenue_estimate,eps_estimate_period,eps_consensus_current,eps_consensus_30d_ago,eps_revision_30d,eps_revisions_up_30d,eps_revisions_down_30d,missing_fields,yahoo_fetched_at,yahoo_status,yahoo_errors,return_1d,return_5d,return_20d,median_dollar_volume_20,relative_volume_20,pct_relative_volume,atr14_pct,rv20,vol_expansion,pct_vol_expansion,normalized_move_1d,pct_normalized_move,distance_sma20,stretch_atr,pct_stretch_atr,breakout_direction,breakout_strength,bb_width_percentile_60,technical_source,technical_as_of,technical_status
HOOD,"[""experts""]","[""Fresh initiation plus a multi-firm cluster of dated bullish analyst actions.""]","[{""from"": ""experts"", ""Rank"": ""1"", ""Ticker"": ""HOOD"", ""Company"": ""Robinhood Markets"", ""Direction"": ""bullish"", ""Strength"": ""high"", ""Event dates"": ""2026-09-08 to 2026-09-09"", ""Events"": ""5"", ""Firms"": ""5"", ""Sources"": ""24/7 Wall St.; MarketBeat"", ""Summary"": ""Robinhood received a fresh Buy initiation and several dated MarketBeat target increases or bullish reiterations across multiple firms."", ""Reason"": ""Fresh initiation plus a multi-firm cluster of dated bullish analyst actions.""}]",113.78,102297583616,Financial Services,Capital Markets,33.67089,2.0487,0.323,0.476,0.43884,0.23618999,2.40279,,buy,1.65517,27,128.44963,0.0424,1.76,USD,USD,EQUITY,2026-09-10T16:10:01+00:00,,0.12892977676217265,2026-11-04,2026-11-04,2026-11-04,estimated,55,0.51412,1359659410,0q,0.51412,0.50161,0.024939694184725227,7,5,"[""free_cashflow"", ""fcf_yield""]",2026-09-10T16:10:03.307400+00:00,partial,{},-0.017721734685183566,0.11396685830233344,0.2216806188407332,60022040.135,0.9435464029130991,0.39031028851388133,0.0655087171480614,0.055598885414018556,1.2584050888513632,0.8829613500272183,0.27540549486924837,0.2759934676102341,0.09427747419550704,1.4391592188017224,0.5138813282525857,none,0.0,0.75,stage1_recovered_from_db,2026-09-09,ok
FIGR,"[""experts""]","[""Fresh cross-source rating upgrade with a material target increase.""]","[{""from"": ""experts"", ""Rank"": ""2"", ""Ticker"": ""FIGR"", ""Company"": ""Figure Technology Solutions"", ""Direction"": ""bullish"", ""Strength"": ""high"", ""Event dates"": ""2026-09-09"", ""Events"": ""2"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St.; MarketBeat"", ""Summary"": ""Bank of America upgraded Figure Technology Solutions from Underperform to Neutral with a $49 target in both required source streams."", ""Reason"": ""Fresh cross-source rating upgrade with a material target increase.""}]",36.755,8247008768,Financial Services,Capital Markets,23.918604,,1.208,3.375,0.35525,0.26121,1.04341,-254025504,none,,7,52.0,0.066599995,3.33,USD,USD,EQUITY,2026-09-10T16:10:01+00:00,-0.030802138223214752,0.4147735002040538,2026-11-12,2026-11-12,2026-11-12,estimated,63,0.32,252846980,0q,0.32,0.33,-0.030303030303030328,1,0,"[""peg"", ""analyst_score""]",2026-09-10T16:10:04.355593+00:00,partial,{},-0.005099372384937295,0.12976985894580562,0.366558908045977,8954745.870000001,2.1569901220449155,0.9303211758301578,0.06818992546420594,0.058782266553639835,0.7215557599925446,0.31682090364725096,0.07516519823788555,0.05933587370713119,0.0671178867131029,0.984278634361233,0.35547087642896025,none,0.0,0.6333333333333333,stage1_recovered_from_db,2026-09-09,ok
QCOM,"[""experts""]","[""Fresh cross-source bullish attention from an upgrade and a dated Buy reiteration.""]","[{""from"": ""experts"", ""Rank"": ""3"", ""Ticker"": ""QCOM"", ""Company"": ""Qualcomm"", ""Direction"": ""bullish"", ""Strength"": ""high"", ""Event dates"": ""2026-09-09"", ""Events"": ""2"", ""Firms"": ""2"", ""Sources"": ""24/7 Wall St.; MarketBeat"", ""Summary"": ""Qualcomm received a fresh Strong Buy upgrade at CFRA and a same-day bullish Buy reiteration with a $235 target at Rosenblatt."", ""Reason"": ""Fresh cross-source bullish attention from an upgrade and a dated Buy reiteration.""}]",179.02,191204196352,Technology,Semiconductors,17.519943,0.7729,-0.04,-0.23,0.18528,0.33754003,0.5521,10241000448,hold,2.55556,29,193.89655,0.0348,2.79,USD,USD,EQUITY,2026-09-10T16:10:02+00:00,0.053560542307066784,0.08309993296838325,2026-10-29,2026-10-29,2026-10-29,estimated,49,2.15493,10141963770,0q,2.15493,2.1666,-0.005386319579064004,1,24,[],2026-09-10T16:10:04.878171+00:00,ok,{},0.013384650735293935,0.058978899660833806,0.08479891772229742,41054609.7375,1.4407523436713472,0.7572128470332063,0.03180294281989197,0.015939172688454,0.8808178933527051,0.5057158410451824,0.41530332930167146,0.4229722373434948,0.0668853806473556,2.1031192310140687,0.6929776810016332,none,0.0,0.1,stage1_recovered_from_db,2026-09-09,ok
TMO,"[""experts""]","[""Fresh bullish rating upgrade with a substantial target increase.""]","[{""from"": ""experts"", ""Rank"": ""4"", ""Ticker"": ""TMO"", ""Company"": ""Thermo Fisher Scientific"", ""Direction"": ""bullish"", ""Strength"": ""high"", ""Event dates"": ""2026-09-09"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""UBS upgraded Thermo Fisher Scientific from Neutral to Buy and raised its target from $540 to $730."", ""Reason"": ""Fresh bullish rating upgrade with a substantial target increase.""}]",601.52,222410407936,Healthcare,Diagnostics & Research,21.84869,1.7961,0.105,0.094,0.18751,0.13515,0.8057500000000001,6237250048,buy,1.58621,27,638.1111,0.0128,2.18,USD,USD,EQUITY,2026-09-10T16:10:04+00:00,0.028043876659741607,0.060831061311344525,2026-10-21,2026-10-21,2026-10-21,estimated,41,6.4048,11951400280,0q,6.4048,6.40501,-3.278683405647196e-05,13,6,[],2026-09-10T16:10:06.082575+00:00,ok,{},0.004957225280191047,0.009627396438862679,0.0021824314270124656,51592384.655,1.602130502249729,0.8154599891126837,0.025247758098537593,0.015145591609714236,0.8490602387093201,0.4692433315187806,0.19537467036942033,0.18889493739793142,-0.009882867277076627,0.3914354390796015,0.14643440391943385,none,0.0,0.06666666666666667,stage1_recovered_from_db,2026-09-09,ok
MLM,"[""experts""]","[""Fresh bullish rating upgrade with a higher price target.""]","[{""from"": ""experts"", ""Rank"": ""5"", ""Ticker"": ""MLM"", ""Company"": ""Martin Marietta Materials"", ""Direction"": ""bullish"", ""Strength"": ""high"", ""Event dates"": ""2026-09-09"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""Wells Fargo raised Martin Marietta Materials from Equal Weight to Overweight and increased the target from $581 to $609."", ""Reason"": ""Fresh bullish rating upgrade with a higher price target.""}]",496.22,35241238528,Basic Materials,Building Materials,22.513477,1.9699,0.21,-0.232,0.20185,0.08894,0.54945,593374976,buy,1.95833,24,658.0,0.043,4.05,USD,USD,EQUITY,2026-09-10T16:09:57+00:00,0.016837517657858406,0.3260247470879851,2026-11-03,2026-11-03,2026-11-03,estimated,54,6.77819,2169676320,0q,6.77819,7.1,-0.04532535211267596,0,1,[],2026-09-10T16:10:06.595436+00:00,ok,{},-0.017674055268040112,-0.004039284017107625,-0.09125399721775573,30572577.21,1.331424837949829,0.698421339139902,0.022960096563476286,0.015765890982928285,1.010125423910089,0.6559608056614045,0.7836224758017092,0.7250952640174197,-0.051821570576540694,2.2570275535763957,0.7272727272727273,none,0.0,0.16666666666666666,stage1_recovered_from_db,2026-09-09,ok
MTB,"[""experts""]","[""Fresh clear rating upgrade from a major brokerage.""]","[{""from"": ""experts"", ""Rank"": ""6"", ""Ticker"": ""MTB"", ""Company"": ""M&T Bank"", ""Direction"": ""bullish"", ""Strength"": ""medium"", ""Event dates"": ""2026-09-09"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""Morgan Stanley upgraded M&T Bank from Equal Weight to Overweight with a $304 target."", ""Reason"": ""Fresh clear rating upgrade from a major brokerage.""}]",237.325,34273587200,Financial Services,Banks - Regional,11.255386,1.4516,0.062,0.255,0.45108002,0.10742,,,hold,2.7,18,260.08334,0.045,5.13,USD,USD,EQUITY,2026-09-10T16:09:39+00:00,,0.09589524913093883,2026-10-16,2026-10-16,2026-10-16,estimated,36,4.91572,2525102360,0q,4.91572,4.90655,0.0018689303074461937,4,1,"[""debt_to_equity"", ""free_cashflow"", ""fcf_yield""]",2026-09-10T16:10:07.715200+00:00,partial,{},-0.0020336708807682236,0.025508445363667587,-0.05504933198340389,8285794.76,1.1595331866095215,0.5808383233532934,0.017635054021608643,0.011582063326186363,0.8488322171699205,0.46869896570495373,0.11555479918312103,0.1045182362547632,-0.021141806722689026,1.1988512593601062,0.43658138268916713,none,0.0,0.75,stage1_recovered_from_db,2026-09-09,ok
ANF,"[""experts""]","[""Fresh bullish initiation with an explicit target.""]","[{""from"": ""experts"", ""Rank"": ""7"", ""Ticker"": ""ANF"", ""Company"": ""Abercrombie & Fitch"", ""Direction"": ""bullish"", ""Strength"": ""medium"", ""Event dates"": ""2026-09-09"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""BMO Capital initiated Abercrombie & Fitch with an Outperform rating and a $170 target."", ""Reason"": ""Fresh bullish initiation with an explicit target.""}]",145.83,6188205056,Consumer Cyclical,Apparel Retail,11.356778,,0.048,0.433,0.19941,0.40609002,0.93997,435861760,buy,2.07143,11,163.54546,0.1241,4.11,USD,USD,EQUITY,2026-09-10T16:10:00+00:00,0.07043427876996325,0.121480216690667,2026-11-25,2026-11-25,2026-11-25,estimated,76,3.07999,1365746700,0q,3.07999,2.89265,0.06476414360534452,3,0,"[""peg""]",2026-09-10T16:10:08.162868+00:00,partial,{},0.0037958806443096904,0.08070362473347559,0.29002290659200813,8961840.44,1.8621145681074684,0.8889493739793141,0.05424259079186568,0.07253032077482999,0.39564458845846323,0.06477953184540011,0.06971507750931191,0.05389221556886228,0.1767090855282628,3.257755261106784,0.9031028851388133,none,0.0,1.0,stage1_recovered_from_db,2026-09-09,ok
AFRM,"[""experts""]","[""Fresh bullish initiation with an explicit target.""]","[{""from"": ""experts"", ""Rank"": ""8"", ""Ticker"": ""AFRM"", ""Company"": ""Affirm Holdings"", ""Direction"": ""bullish"", ""Strength"": ""medium"", ""Event dates"": ""2026-09-09"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""Loop Capital initiated Affirm Holdings with a Buy rating and a $105 target."", ""Reason"": ""Fresh bullish initiation with an explicit target.""}]",68.15,22995259392,Financial Services,Credit Services,13.783271,0.7042,0.33,21.869,0.1263,0.45126,1.8277,478676736,buy,1.74286,31,99.41935,0.049200002,4.44,USD,USD,EQUITY,2026-09-10T16:10:00+00:00,0.020816322522829667,0.4588312545854729,2026-11-05,2026-11-05,2026-11-05,estimated,56,0.8593,1206436580,0q,0.8593,0.8471,0.014402077676779588,3,0,[],2026-09-10T16:10:09.403430+00:00,ok,{},-0.05544774050457446,-0.02552735073292811,-0.11166156052408571,11868710.322500002,2.0960637970279272,0.9205225911812738,0.0575862719610885,0.03599883262047118,1.0468805513583122,0.6956995100707676,1.0193865477382362,0.8633641807294502,-0.10650498972703257,1.8494857558933286,0.6369080021774632,bearish,0.3262036952762359,0.15,stage1_recovered_from_db,2026-09-09,ok
OKLO,"[""experts""]","[""Fresh bullish initiation with an explicit target.""]","[{""from"": ""experts"", ""Rank"": ""9"", ""Ticker"": ""OKLO"", ""Company"": ""Oklo"", ""Direction"": ""bullish"", ""Strength"": ""medium"", ""Event dates"": ""2026-09-09"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""Piper Sandler initiated Oklo with an Overweight rating and a $55 target."", ""Reason"": ""Fresh bullish initiation with an explicit target.""}]",41.1,7645324800,Utilities,Utilities - Independent Power Producers,-40.899185,,,,-60.4876,-0.07696,0.00127,-239324880,none,,20,79.875,0.1586,2.71,USD,USD,EQUITY,2026-09-10T16:10:08+00:00,-0.031303428730719195,0.9434306569343065,2026-11-10,2026-11-10,2026-11-10,estimated,61,-0.23603,693170,0q,-0.23603,-0.20487,-0.15209645140821004,1,5,"[""peg"", ""revenue_growth"", ""earnings_growth"", ""analyst_score""]",2026-09-10T16:10:10.016375+00:00,partial,{},-0.01858049624927871,0.10441558441558452,-0.09541538134241034,9295794.9475,1.153495831090483,0.5748502994011976,0.0632223491466201,0.0449912481901201,0.5143056043700155,0.14099074578116494,0.2994552942739469,0.3004899292324442,0.0049858889934149405,0.07886276072804689,0.0261295590636908,none,0.0,0.05,stage1_recovered_from_db,2026-09-09,ok
ULTA,"[""experts""]","[""Fresh neutral initiation with an explicit target.""]","[{""from"": ""experts"", ""Rank"": ""10"", ""Ticker"": ""ULTA"", ""Company"": ""Ulta Beauty"", ""Direction"": ""neutral"", ""Strength"": ""medium"", ""Event dates"": ""2026-09-09"", ""Events"": ""1"", ""Firms"": ""1"", ""Sources"": ""24/7 Wall St."", ""Summary"": ""BMO Capital initiated Ulta Beauty at Market Perform with a $580 target."", ""Reason"": ""Fresh neutral initiation with an explicit target.""}]",540.43,23107420160,Consumer Cyclical,Specialty Retail,16.867823,1.9751,0.089,0.133,0.12505999,0.46117002,0.9547199999999999,914087360,buy,1.85714,25,627.64,0.0468,3.49,USD,USD,EQUITY,2026-09-10T16:09:30+00:00,0.03955817454612813,0.16137150047184656,2026-12-03,2026-12-03,2026-12-03,estimated,84,5.591,2984918470,0q,5.591,5.84756,-0.04387471013550942,0,13,[],2026-09-10T16:10:10.943278+00:00,ok,{},-0.013068383618530577,-0.00694584440575452,0.0018303843807199183,21006925.055,0.5567860746720484,0.0457267283614589,0.03495895091510192,0.024477595729059477,0.6591276781351727,0.25639629831246596,0.37877073906485464,0.3826891671203048,0.01673356586572188,0.4786632730015118,0.1763745236799129,none,0.0,0.5166666666666667,stage1_recovered_from_db,2026-09-09,ok
